Month,Day,Year,Time,Flux,Temperature (C),CO2 Soil (ppm) ,CO2 Soil STD (ppm),CO2 ATM (ppm),CO2 ATM STD (ppm),Mode,Tract,Description,Point,X,Y,WaterSample
7,2,21,19:00:00,1.25,13.8,161.39,3.397,90.56,1.91,0,NA,NA,NA,NA,NA,NA
7,2,21,19:15:00,1.12,13.7,155.14,4.353,91.62,3.512,0,NA,NA,NA,NA,NA,NA
7,2,21,19:30:00,1.25,13.6,161.73,4.135,90.91,1.971,0,NA,NA,NA,NA,NA,NA
7,2,21,19:45:00,1.17,13.5,159.05,4.369,93.08,4.089,0,NA,NA,NA,NA,NA,NA
7,2,21,20:00:00,1.2,13.5,158.16,1.938,90.49,2.791,0,NA,NA,NA,NA,NA,NA
7,2,21,20:15:00,1.24,13.4,162,3.475,92.03,3.104,0,NA,NA,NA,NA,NA,NA
7,2,21,20:30:00,1.3,13.4,165.87,4.62,92.26,3.302,0,NA,NA,NA,NA,NA,NA
7,2,21,20:45:00,1.27,13.3,164.31,4.963,92.66,4.526,0,NA,NA,NA,NA,NA,NA
7,2,21,21:00:00,1.23,13.3,165.65,2.893,96.05,2.607,0,NA,NA,NA,NA,NA,NA
7,2,21,21:15:00,1.22,13.2,163.75,1.999,94.82,3.059,0,NA,NA,NA,NA,NA,NA
7,2,21,21:30:00,1.24,13.2,166.54,5.72,96.44,1.828,0,NA,NA,NA,NA,NA,NA
7,2,21,21:45:00,1.19,13.2,166.13,1.781,98.96,1.536,0,NA,NA,NA,NA,NA,NA
7,2,21,22:00:00,1.27,13.2,169.42,4.966,97.75,3.151,0,NA,NA,NA,NA,NA,NA
7,2,21,22:15:00,1.23,13.1,169.42,4.77,99.63,3.117,0,NA,NA,NA,NA,NA,NA
7,2,21,22:30:00,1.27,13.1,171.82,4.642,99.83,3.966,0,NA,NA,NA,NA,NA,NA
7,2,21,22:45:00,1.25,13.2,173.4,4.037,102.5,2.204,0,NA,NA,NA,NA,NA,NA
7,2,21,23:00:00,1.31,13.2,173.09,3.556,99.11,3.547,0,NA,NA,NA,NA,NA,NA
7,2,21,23:15:00,1.36,13.2,176.87,3.148,99.81,3.871,0,NA,NA,NA,NA,NA,NA
7,2,21,23:30:00,1.3,13.2,175.27,4.696,101.98,4.961,0,NA,NA,NA,NA,NA,NA
7,2,21,23:45:00,1.29,13.2,175.76,4.4,102.96,3.186,0,NA,NA,NA,NA,NA,NA
7,3,21,0:00:00,1.31,13.2,173.85,6.368,99.72,2.12,0,NA,NA,NA,NA,NA,NA
7,3,21,0:15:00,1.37,13.1,177.98,3.253,100.54,2.25,0,NA,NA,NA,NA,NA,NA
7,3,21,0:30:00,1.27,13.1,177.41,5.11,105.36,2.236,0,NA,NA,NA,NA,NA,NA
7,3,21,0:45:00,1.42,13.1,181.38,3.718,101.15,2.377,0,NA,NA,NA,NA,NA,NA
7,3,21,1:00:00,1.42,13.2,181.56,4.953,101.44,1.765,0,NA,NA,NA,NA,NA,NA
7,3,21,1:15:00,1.46,13.2,182.67,3.999,100.36,1.244,0,NA,NA,NA,NA,NA,NA
7,3,21,1:30:00,1.4,13.2,182.14,4.646,103.14,3.218,0,NA,NA,NA,NA,NA,NA
7,3,21,1:45:00,1.45,13.2,186.52,4.254,104.36,2.727,0,NA,NA,NA,NA,NA,NA
7,3,21,2:00:00,1.39,13.1,182.82,7.081,104.19,5.553,0,NA,NA,NA,NA,NA,NA
7,3,21,2:15:00,1.5,13.1,187.96,5.419,103,2.39,0,NA,NA,NA,NA,NA,NA
7,3,21,2:30:00,1.48,13.1,187.21,3.933,103.75,2.192,0,NA,NA,NA,NA,NA,NA
7,3,21,2:45:00,1.5,13.1,190,5.9,105.35,2.978,0,NA,NA,NA,NA,NA,NA
7,3,21,3:00:00,1.55,13.1,190.69,3.14,103.24,1.898,0,NA,NA,NA,NA,NA,NA
7,3,21,3:15:00,1.54,13.1,192.78,3.258,105.43,2.926,0,NA,NA,NA,NA,NA,NA
7,3,21,3:30:00,1.56,13.1,191.41,4.279,102.89,4.698,0,NA,NA,NA,NA,NA,NA
7,3,21,3:45:00,1.41,13,184.99,3.431,105.04,2.71,0,NA,NA,NA,NA,NA,NA
7,3,21,4:00:00,1.37,13,184,5.104,106.27,4.536,0,NA,NA,NA,NA,NA,NA
7,3,21,4:15:00,1.47,13,188.93,3.157,105.71,1.798,0,NA,NA,NA,NA,NA,NA
7,3,21,4:30:00,1.46,12.9,187.29,4.035,104.6,4.001,0,NA,NA,NA,NA,NA,NA
7,3,21,4:45:00,1.43,12.9,186.52,5.499,105.57,1.222,0,NA,NA,NA,NA,NA,NA
7,3,21,5:00:00,1.41,12.8,183.99,6.407,104.25,3.666,0,NA,NA,NA,NA,NA,NA
7,3,21,5:15:00,1.52,12.8,192.14,4.825,106.41,3.133,0,NA,NA,NA,NA,NA,NA
7,3,21,5:30:00,1.5,12.8,189.6,4.524,104.81,2.45,0,NA,NA,NA,NA,NA,NA
7,3,21,5:45:00,1.47,12.9,188.29,7.156,105.3,2.463,0,NA,NA,NA,NA,NA,NA
7,3,21,6:00:00,1.48,12.9,188.53,4.617,104.92,4.26,0,NA,NA,NA,NA,NA,NA
7,3,21,6:15:00,1.46,12.9,188.26,3.728,105.64,3.094,0,NA,NA,NA,NA,NA,NA
7,3,21,6:30:00,1.45,12.9,183.81,4.611,102.01,1.247,0,NA,NA,NA,NA,NA,NA
7,3,21,6:45:00,1.49,12.9,189.67,1.555,105.45,2.037,0,NA,NA,NA,NA,NA,NA
7,3,21,7:00:00,1.47,12.9,188.18,4.062,105.13,2.03,0,NA,NA,NA,NA,NA,NA
7,3,21,7:15:00,1.42,13,184.76,3.875,104.68,1.691,0,NA,NA,NA,NA,NA,NA
7,3,21,7:30:00,1.49,13,187.94,3.802,103.48,3.974,0,NA,NA,NA,NA,NA,NA
7,3,21,7:45:00,1.38,13.1,184.84,6.17,106.94,2.225,0,NA,NA,NA,NA,NA,NA
7,3,21,8:00:00,1.49,13.3,186.16,4.096,101.98,4.582,0,NA,NA,NA,NA,NA,NA
7,3,21,8:15:00,1.45,13.5,185.9,4.268,103.85,3.099,0,NA,NA,NA,NA,NA,NA
7,3,21,8:30:00,1.49,13.7,187.17,4.463,102.74,4.526,0,NA,NA,NA,NA,NA,NA
7,3,21,8:45:00,1.45,13.7,186.18,4.005,104.03,1.946,0,NA,NA,NA,NA,NA,NA
7,3,21,9:00:00,1.42,13.7,183.2,4.764,102.87,3.39,0,NA,NA,NA,NA,NA,NA
7,3,21,9:15:00,1.53,13.7,187.92,3.365,101.28,2.103,0,NA,NA,NA,NA,NA,NA
7,3,21,9:30:00,1.49,13.7,188.03,4.005,103.67,3.312,0,NA,NA,NA,NA,NA,NA
7,3,21,9:45:00,1.48,13.9,186.45,2.201,102.97,4.87,0,NA,NA,NA,NA,NA,NA
7,3,21,10:00:00,1.45,14.2,186.47,4.656,104.2,3.508,0,NA,NA,NA,NA,NA,NA
7,3,21,10:15:00,1.48,14.4,186.97,6.392,103.07,5.631,0,NA,NA,NA,NA,NA,NA
7,3,21,10:30:00,1.47,14.7,184.83,4.046,101.76,2.749,0,NA,NA,NA,NA,NA,NA
7,3,21,10:45:00,1.51,15.1,185.2,3.707,99.52,3.921,0,NA,NA,NA,NA,NA,NA
7,3,21,11:00:00,1.42,15.7,183.14,5.001,102.77,3.334,0,NA,NA,NA,NA,NA,NA
7,3,21,11:15:00,1.4,16.4,179.97,5.045,100.95,3.653,0,NA,NA,NA,NA,NA,NA
7,3,21,11:30:00,1.32,17,176.07,4.683,101.57,1.941,0,NA,NA,NA,NA,NA,NA
7,3,21,11:45:00,1.31,18,175.92,4.374,101.55,1.001,0,NA,NA,NA,NA,NA,NA
7,3,21,12:00:00,1.47,19.2,180.72,6.582,97.78,1.79,0,NA,NA,NA,NA,NA,NA
7,3,21,12:15:00,1.47,20.4,184.12,2.659,101.22,3.908,0,NA,NA,NA,NA,NA,NA
7,3,21,12:30:00,1.4,21.4,184.42,2.241,105.48,2.238,0,NA,NA,NA,NA,NA,NA
7,3,21,12:45:00,1.31,21.4,178.79,2.711,104.58,3.733,0,NA,NA,NA,NA,NA,NA
7,3,21,13:00:00,1.35,21.5,180.74,1.971,104.33,4.375,0,NA,NA,NA,NA,NA,NA
7,3,21,13:15:00,1.37,20.9,179.63,4.085,102.09,1.737,0,NA,NA,NA,NA,NA,NA
7,3,21,13:30:00,1.42,21,183.31,6.015,103.05,3.525,0,NA,NA,NA,NA,NA,NA
7,3,21,13:45:00,1.27,21,179.72,3.437,107.73,3.57,0,NA,NA,NA,NA,NA,NA
7,3,21,14:00:00,1.34,20.5,182.21,3.886,106.32,2.701,0,NA,NA,NA,NA,NA,NA
7,3,21,14:15:00,1.37,20.1,181.51,3.926,103.81,1.112,0,NA,NA,NA,NA,NA,NA
7,3,21,14:30:00,1.41,19.8,183.16,3.2,103.24,3.714,0,NA,NA,NA,NA,NA,NA
7,3,21,14:45:00,1.22,19.3,172.73,4.678,103.89,2.735,0,NA,NA,NA,NA,NA,NA
7,3,21,15:00:00,1.37,19,180.3,4.014,102.52,3.022,0,NA,NA,NA,NA,NA,NA
7,3,21,15:15:00,1.39,18.4,178.2,3.667,99.62,4.833,0,NA,NA,NA,NA,NA,NA
7,3,21,15:30:00,1.38,17.8,177.16,2.991,99.28,3.887,0,NA,NA,NA,NA,NA,NA
7,3,21,15:45:00,1.34,17.2,171.55,3.243,95.88,2.874,0,NA,NA,NA,NA,NA,NA
7,3,21,16:00:00,1.29,16.7,171.56,4.692,98.77,1.938,0,NA,NA,NA,NA,NA,NA
7,3,21,16:15:00,1.26,16.1,169.5,3.99,98.38,3.036,0,NA,NA,NA,NA,NA,NA
7,3,21,16:30:00,1.26,15.5,167.43,2.71,96.34,3.957,0,NA,NA,NA,NA,NA,NA
7,3,21,16:45:00,1.24,15.1,167.02,5.437,96.59,2.448,0,NA,NA,NA,NA,NA,NA
7,3,21,17:00:00,1.2,14.8,168.82,3.048,101.12,3.451,0,NA,NA,NA,NA,NA,NA
7,3,21,17:15:00,1.26,14.6,171.24,1.518,100.14,1.749,0,NA,NA,NA,NA,NA,NA
7,3,21,17:30:00,1.24,14.4,168.67,3.647,98.52,1.997,0,NA,NA,NA,NA,NA,NA
7,3,21,17:45:00,1.27,14.1,171.48,5.044,99.69,1.418,0,NA,NA,NA,NA,NA,NA
7,3,21,18:00:00,1.15,13.8,166.52,3.771,101.65,1.833,0,NA,NA,NA,NA,NA,NA
7,3,21,18:15:00,1.25,13.5,170.74,3.341,100.04,3.276,0,NA,NA,NA,NA,NA,NA
7,3,21,18:30:00,1.19,13.2,166.78,2.311,99.63,1.936,0,NA,NA,NA,NA,NA,NA
7,3,21,18:45:00,1.2,13,169.91,3.477,102.1,2.663,0,NA,NA,NA,NA,NA,NA
7,3,21,19:00:00,1.14,12.8,167.96,1.897,103.28,1.86,0,NA,NA,NA,NA,NA,NA
7,3,21,19:15:00,1.19,12.6,166.03,3.255,98.91,1.285,0,NA,NA,NA,NA,NA,NA
7,3,21,19:30:00,1.21,12.5,171.29,4.882,102.81,4.652,0,NA,NA,NA,NA,NA,NA
7,3,21,19:45:00,1.25,12.4,173.94,4.46,103.12,3.107,0,NA,NA,NA,NA,NA,NA
7,3,21,20:00:00,1.26,12.4,174.92,3.179,103.56,2.653,0,NA,NA,NA,NA,NA,NA
7,3,21,20:15:00,1.35,12.4,179.48,4.071,102.99,2.849,0,NA,NA,NA,NA,NA,NA
7,3,21,20:30:00,1.34,12.4,180.41,5.814,104.58,3.383,0,NA,NA,NA,NA,NA,NA
7,3,21,20:45:00,1.29,12.4,181.55,2.027,108.62,1.613,0,NA,NA,NA,NA,NA,NA
7,3,21,21:00:00,1.37,12.4,181.63,3.226,104.09,2.063,0,NA,NA,NA,NA,NA,NA
7,3,21,21:15:00,1.35,12.4,182.5,1.998,106,2.478,0,NA,NA,NA,NA,NA,NA
7,3,21,21:30:00,1.36,12.4,183.84,3.054,106.67,1.31,0,NA,NA,NA,NA,NA,NA
7,3,21,21:45:00,1.31,12.4,180.93,4.361,106.62,2.805,0,NA,NA,NA,NA,NA,NA
7,3,21,22:00:00,1.37,12.4,183.03,2.772,105.8,2.89,0,NA,NA,NA,NA,NA,NA
7,3,21,22:15:00,1.36,12.4,184.34,4.506,107.56,2.809,0,NA,NA,NA,NA,NA,NA
7,3,21,22:30:00,1.32,12.4,183.98,5.68,109.43,1.813,0,NA,NA,NA,NA,NA,NA
7,3,21,22:45:00,1.37,12.3,183.97,5.086,106.45,1.139,0,NA,NA,NA,NA,NA,NA
7,3,21,23:00:00,1.4,12.3,187.29,4.52,107.87,3.383,0,NA,NA,NA,NA,NA,NA
7,3,21,23:15:00,1.41,12.3,186.03,4.597,106.24,1.453,0,NA,NA,NA,NA,NA,NA
7,3,21,23:30:00,1.41,12.3,184.05,3.391,104.33,3.856,0,NA,NA,NA,NA,NA,NA
7,3,21,23:45:00,1.41,12.2,185.43,4.161,105.72,2.223,0,NA,NA,NA,NA,NA,NA
7,4,21,0:00:00,1.45,12.1,189.39,4.053,107.26,2.325,0,NA,NA,NA,NA,NA,NA
7,4,21,0:15:00,1.43,12.1,189.9,2.513,109.1,2.962,0,NA,NA,NA,NA,NA,NA
7,4,21,0:30:00,1.44,12.1,189.25,3.409,107.61,3.645,0,NA,NA,NA,NA,NA,NA
7,4,21,0:45:00,1.46,12.1,193.61,4.257,110.76,2.843,0,NA,NA,NA,NA,NA,NA
7,4,21,1:00:00,1.48,12,193.69,4.376,110.19,3.913,0,NA,NA,NA,NA,NA,NA
7,4,21,1:15:00,1.41,11.9,187.8,5.384,107.88,2.6,0,NA,NA,NA,NA,NA,NA
7,4,21,1:30:00,1.47,11.9,191.62,3.707,108.33,3.166,0,NA,NA,NA,NA,NA,NA
7,4,21,1:45:00,1.44,11.9,189.6,4.534,107.94,1.707,0,NA,NA,NA,NA,NA,NA
7,4,21,2:00:00,1.45,11.8,193.36,4.52,111.26,4.02,0,NA,NA,NA,NA,NA,NA
7,4,21,2:15:00,1.44,11.9,192.69,1.724,111.13,3.357,0,NA,NA,NA,NA,NA,NA
7,4,21,2:30:00,1.49,11.9,194.74,7.241,110.38,2.172,0,NA,NA,NA,NA,NA,NA
7,4,21,2:45:00,1.48,11.9,195.42,4.951,111.76,3.301,0,NA,NA,NA,NA,NA,NA
7,4,21,3:00:00,1.56,11.9,197.98,4.15,109.82,4.786,0,NA,NA,NA,NA,NA,NA
7,4,21,3:15:00,1.49,11.9,194.57,2.418,110.26,3.447,0,NA,NA,NA,NA,NA,NA
7,4,21,3:30:00,1.54,11.9,199.21,5.146,112.1,1.776,0,NA,NA,NA,NA,NA,NA
7,4,21,3:45:00,1.52,11.9,198.82,5.07,112.57,2.15,0,NA,NA,NA,NA,NA,NA
7,4,21,4:00:00,1.52,11.9,197.03,5.684,110.98,4.956,0,NA,NA,NA,NA,NA,NA
7,4,21,4:15:00,1.52,11.8,195.5,5.594,109.8,2.531,0,NA,NA,NA,NA,NA,NA
7,4,21,4:30:00,1.44,11.8,193.49,4.015,112.03,4.638,0,NA,NA,NA,NA,NA,NA
7,4,21,4:45:00,1.42,11.8,193.46,3.677,113.39,5.149,0,NA,NA,NA,NA,NA,NA
7,4,21,5:00:00,1.43,11.8,193.65,4.937,112.49,4.998,0,NA,NA,NA,NA,NA,NA
7,4,21,5:15:00,1.49,11.7,194.56,4.87,110.34,3.973,0,NA,NA,NA,NA,NA,NA
7,4,21,5:30:00,1.57,11.7,198.57,4.831,109.68,2.333,0,NA,NA,NA,NA,NA,NA
7,4,21,5:45:00,1.55,11.8,199.12,2.519,111.54,2.519,0,NA,NA,NA,NA,NA,NA
7,4,21,6:00:00,1.6,11.8,199.02,3.883,108.76,3.496,0,NA,NA,NA,NA,NA,NA
7,4,21,6:15:00,1.56,11.8,199.84,4.629,111.79,1.868,0,NA,NA,NA,NA,NA,NA
7,4,21,6:30:00,1.49,11.8,197.09,3.635,112.96,5.259,0,NA,NA,NA,NA,NA,NA
7,4,21,6:45:00,1.42,11.7,194,2.804,113.83,5.02,0,NA,NA,NA,NA,NA,NA
7,4,21,7:00:00,1.44,11.7,193.51,3.563,112.28,3.475,0,NA,NA,NA,NA,NA,NA
7,4,21,7:15:00,1.49,11.6,192.67,3.514,108.57,4.912,0,NA,NA,NA,NA,NA,NA
7,4,21,7:30:00,1.49,11.6,194.39,3.978,110.14,2.407,0,NA,NA,NA,NA,NA,NA
7,4,21,7:45:00,1.55,11.6,195.5,5.342,107.83,2.588,0,NA,NA,NA,NA,NA,NA
7,4,21,8:00:00,1.46,11.7,195.93,4.702,113.12,5.336,0,NA,NA,NA,NA,NA,NA
7,4,21,8:15:00,1.51,12,198.68,4.595,113.02,2.153,0,NA,NA,NA,NA,NA,NA
7,4,21,8:30:00,1.58,12.2,201.23,3.045,111.8,1.389,0,NA,NA,NA,NA,NA,NA
7,4,21,8:45:00,1.57,12.6,202.6,3.908,113.51,2.699,0,NA,NA,NA,NA,NA,NA
7,4,21,9:00:00,1.57,13.3,203.52,1.124,114.47,3.826,0,NA,NA,NA,NA,NA,NA
7,4,21,9:15:00,1.56,15.3,193.24,3.738,104.98,2.998,0,NA,NA,NA,NA,NA,NA
7,4,21,9:30:00,1.62,17.1,192.47,2.937,101.09,3.095,0,NA,NA,NA,NA,NA,NA
7,4,21,9:45:00,1.55,19.5,183.41,4.521,95.55,6.054,0,NA,NA,NA,NA,NA,NA
7,4,21,10:00:00,1.27,21,169.73,2.92,97.83,3.966,0,NA,NA,NA,NA,NA,NA
7,4,21,10:15:00,1.31,22.2,172.79,4.298,98.5,3.383,0,NA,NA,NA,NA,NA,NA
7,4,21,10:30:00,1.35,23.6,172.32,1.501,95.72,3.146,0,NA,NA,NA,NA,NA,NA
7,4,21,10:45:00,1.28,24.9,169.95,4.759,97.62,3.822,0,NA,NA,NA,NA,NA,NA
7,4,21,11:00:00,1.25,26,169.28,4.802,98.65,2.089,0,NA,NA,NA,NA,NA,NA
7,4,21,11:15:00,1.25,26.9,170.24,4.891,99.74,3.453,0,NA,NA,NA,NA,NA,NA
7,4,21,11:30:00,1.27,27.8,174,3.488,102.27,2.207,0,NA,NA,NA,NA,NA,NA
7,4,21,11:45:00,1.27,28.8,177.43,3.942,105.5,3.371,0,NA,NA,NA,NA,NA,NA
7,4,21,12:00:00,1.2,29.6,179.05,5.013,111.05,3.541,0,NA,NA,NA,NA,NA,NA
7,4,21,12:15:00,1.22,30.3,183.45,2.925,114.51,1.511,0,NA,NA,NA,NA,NA,NA
7,4,21,12:30:00,1.23,30.8,183.7,4.493,114.05,3.326,0,NA,NA,NA,NA,NA,NA
7,4,21,12:45:00,1.28,31.4,189.91,4.38,117.24,3.404,0,NA,NA,NA,NA,NA,NA
7,4,21,13:00:00,1.39,31.9,197.11,2.807,118.25,4.019,0,NA,NA,NA,NA,NA,NA
7,4,21,13:15:00,1.4,32.1,199.95,4.957,121,2.673,0,NA,NA,NA,NA,NA,NA
7,4,21,13:30:00,1.38,31.5,203.51,4.371,125.2,3.05,0,NA,NA,NA,NA,NA,NA
7,4,21,13:45:00,1.37,30.2,203.66,2.731,126.3,2.141,0,NA,NA,NA,NA,NA,NA
7,4,21,14:00:00,1.4,28.3,195.47,2.955,116.2,3.886,0,NA,NA,NA,NA,NA,NA
7,4,21,14:15:00,1.37,26.1,191.13,4.333,113.4,2.268,0,NA,NA,NA,NA,NA,NA
7,4,21,14:30:00,1.45,24.5,191.49,4.655,109.2,1.199,0,NA,NA,NA,NA,NA,NA
7,4,21,14:45:00,1.43,23.4,193.37,4.79,112.21,2.664,0,NA,NA,NA,NA,NA,NA
7,4,21,15:00:00,1.45,22.8,193.54,3.572,111.74,3.509,0,NA,NA,NA,NA,NA,NA
7,4,21,15:15:00,1.44,22.3,191.42,3.52,110.12,2.462,0,NA,NA,NA,NA,NA,NA
7,4,21,15:30:00,1.38,21.8,187.82,2.171,109.9,3.292,0,NA,NA,NA,NA,NA,NA
7,4,21,15:45:00,1.4,21.3,183.38,2.348,104.16,2.759,0,NA,NA,NA,NA,NA,NA
7,4,21,16:00:00,1.36,20.7,182.16,4.07,105.12,2.969,0,NA,NA,NA,NA,NA,NA
7,4,21,16:15:00,1.37,20,177.5,3.021,99.98,3.761,0,NA,NA,NA,NA,NA,NA
7,4,21,16:30:00,1.3,19.4,172.77,3.316,99.35,2.024,0,NA,NA,NA,NA,NA,NA
7,4,21,16:45:00,1.29,18.8,170.9,3.876,98.08,3.76,0,NA,NA,NA,NA,NA,NA
7,4,21,17:00:00,1.28,18.1,169.9,2.08,97.76,4.064,0,NA,NA,NA,NA,NA,NA
7,4,21,17:15:00,1.3,17.4,170.32,3.203,96.64,2.968,0,NA,NA,NA,NA,NA,NA
7,4,21,17:30:00,1.34,16.8,172.31,2.03,96.54,4.22,0,NA,NA,NA,NA,NA,NA
7,4,21,17:45:00,1.17,16,164.35,4.68,97.88,2.875,0,NA,NA,NA,NA,NA,NA
7,4,21,18:00:00,1.23,15.1,166.13,4.601,96.29,1.977,0,NA,NA,NA,NA,NA,NA
7,4,21,18:15:00,1.21,14.3,168.41,6.07,99.86,2.908,0,NA,NA,NA,NA,NA,NA
7,4,21,18:30:00,1.19,13.7,168.72,3.895,101.17,3.355,0,NA,NA,NA,NA,NA,NA
7,4,21,18:45:00,1.21,13.2,169.5,4.577,101.2,1.896,0,NA,NA,NA,NA,NA,NA
7,4,21,19:00:00,1.21,12.9,171.87,2.004,103.16,4.878,0,NA,NA,NA,NA,NA,NA
7,4,21,19:15:00,1.19,12.7,171.78,3.858,104.68,3.895,0,NA,NA,NA,NA,NA,NA
7,4,21,19:30:00,1.2,12.6,174.56,4.157,106.56,2.758,0,NA,NA,NA,NA,NA,NA
7,4,21,19:45:00,1.22,12.5,174.4,5.468,105.42,2.584,0,NA,NA,NA,NA,NA,NA
7,4,21,20:00:00,1.22,12.3,175.41,3.973,106.51,2.167,0,NA,NA,NA,NA,NA,NA
7,4,21,20:15:00,1.28,12.1,178.26,2.978,105.75,2.943,0,NA,NA,NA,NA,NA,NA
7,4,21,20:30:00,1.19,11.8,175.85,2.693,108.72,3.351,0,NA,NA,NA,NA,NA,NA
7,4,21,20:45:00,1.18,11.7,176.97,4.326,110.1,1.387,0,NA,NA,NA,NA,NA,NA
7,4,21,21:00:00,1.22,11.7,178.16,3.994,109.08,2.155,0,NA,NA,NA,NA,NA,NA
7,4,21,21:15:00,1.25,11.8,180.29,3.374,109.36,3.595,0,NA,NA,NA,NA,NA,NA
7,4,21,21:30:00,1.31,11.8,186,4.145,111.98,4.586,0,NA,NA,NA,NA,NA,NA
7,4,21,21:45:00,1.28,11.8,182.17,1.492,109.94,5.475,0,NA,NA,NA,NA,NA,NA
7,4,21,22:00:00,1.27,11.7,181.25,2.634,109.66,3.032,0,NA,NA,NA,NA,NA,NA
7,4,21,22:15:00,1.19,11.4,179.05,5.206,111.7,1.851,0,NA,NA,NA,NA,NA,NA
7,4,21,22:30:00,1.17,11.2,177.47,3.118,111.15,2.26,0,NA,NA,NA,NA,NA,NA
7,4,21,22:45:00,1.23,11,180.68,5.501,110.84,2.241,0,NA,NA,NA,NA,NA,NA
7,4,21,23:00:00,1.21,10.9,179.93,4.252,111.55,2.944,0,NA,NA,NA,NA,NA,NA
7,4,21,23:15:00,1.24,10.8,181.82,4.386,111.74,4.363,0,NA,NA,NA,NA,NA,NA
7,4,21,23:30:00,1.26,10.8,183.82,2.517,112.76,3.168,0,NA,NA,NA,NA,NA,NA
7,4,21,23:45:00,1.27,10.8,182.55,2.281,110.66,3.12,0,NA,NA,NA,NA,NA,NA
7,5,21,0:00:00,1.26,10.8,185.39,4.371,114.31,2.702,0,NA,NA,NA,NA,NA,NA
7,5,21,0:15:00,1.23,10.8,184.58,2.619,114.96,1.557,0,NA,NA,NA,NA,NA,NA
7,5,21,0:30:00,1.24,10.7,184.17,4.362,114.25,5.259,0,NA,NA,NA,NA,NA,NA
7,5,21,0:45:00,1.3,10.7,185.24,5.03,111.72,1.585,0,NA,NA,NA,NA,NA,NA
